Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,DemoCategory
172.16.0.1-192.168.10.50-60010-21-6,172.16.0.1,60010,192.168.10.50,21,6,4/7/2017 10:19,9643510,9,15,97,188.0,20,0,10.77777778,8.333333333,34,0,12.53333333,14.54975045,29.55355467,2.488720393,419283.0435,1070540.367,3285842.0,3.0,6427145.0,803393.125,1440798.821,3328880.0,3.0,9643484.0,688820.2857,1318926.497,3285842.0,4.0,0,0,0,0,296,488,0.933270147,1.555450246,0,34,11.4,12.36931688,153.0,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,296,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-60012-21-6,172.16.0.1,60012,192.168.10.50,21,6,4/7/2017 10:19,9652187,9,15,112,188.0,28,0,12.44444444,10.41766662,34,0,12.53333333,14.54975045,31.08103894,2.486483115,419660.3043,1070949.134,3296593.0,3.0,6433703.0,804212.875,1442706.316,3339904.0,222.0,9652169.0,689440.6429,1319352.364,3296593.0,3.0,0,0,0,0,296,488,0.932431168,1.554051947,0,34,12.0,12.88086436,165.9166667,0,0,0,1,0,0,0,0,1,12.5,12.44444444,12.53333333,296,0,0,0,0,0,0,9,112,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-60008-21-6,172.16.0.1,60008,192.168.10.50,21,6,4/7/2017 10:19,9670898,9,15,107,188.0,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,30.50388909,2.481672333,420473.8261,1071940.714,3300632.0,3.0,6448675.0,806084.375,1442155.632,3343601.0,49.0,9670748.0,690767.7143,1320424.38,3300632.0,3.0,0,0,0,0,296,488,0.930627125,1.551045208,0,34,11.8,12.64911064,160.0,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59984-21-6,172.16.0.1,59984,192.168.10.50,21,6,4/7/2017 10:19,1,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,14000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-60004-21-6,172.16.0.1,60004,192.168.10.50,21,6,4/7/2017 10:19,9445931,9,15,107,188.0,25,0,11.88888889,9.636447017,34,0,12.53333333,14.54975045,31.23037846,2.540776552,410692.6522,1065694.678,3286568.0,3.0,6117526.0,764690.75,1409392.196,3174198.0,4.0,9445775.0,674698.2143,1315354.262,3286568.0,3.0,0,0,0,0,296,488,0.952791207,1.587985345,0,34,11.8,12.67214794,160.5833333,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59978-21-6,172.16.0.1,59978,192.168.10.50,21,6,4/7/2017 10:19,268,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,52238.80597,11194.02985,134.0,11.3137085,142.0,126.0,268.0,268.0,0.0,268.0,268.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7462.686567,3731.343284,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59982-21-6,172.16.0.1,59982,192.168.10.50,21,6,4/7/2017 10:19,4,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59980-21-6,172.16.0.1,59980,192.168.10.50,21,6,4/7/2017 10:19,217,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,64516.12903,13824.88479,108.5,77.07463915,163.0,54.0,217.0,217.0,0.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9216.589862,4608.294931,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59998-21-6,172.16.0.1,59998,192.168.10.50,21,6,4/7/2017 10:19,8466202,9,15,101,188.0,22,0,11.22222222,8.828615092,34,0,12.53333333,14.54975045,34.1357317,2.834801249,368095.7391,954220.2309,2872238.0,3.0,5547927.0,693490.875,1283506.718,2898819.0,3.0,8466080.0,604720.0,1177635.519,2872238.0,3.0,0,0,0,0,296,488,1.063050468,1.77175078,0,34,11.56,12.47691201,155.6733333,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-60000-21-6,172.16.0.1,60000,192.168.10.50,21,6,4/7/2017 10:19,8469000,9,15,100,188.0,23,0,11.11111111,8.823894328,34,0,12.53333333,14.54975045,34.0063762,2.833864683,368217.3913,954782.7343,2875979.0,3.0,5551918.0,693989.75,1283568.451,2899185.0,3.0,8468856.0,604918.2857,1178364.122,2875979.0,3.0,0,0,0,0,296,488,1.062699256,1.771165427,0,34,11.52,12.47704559,155.6766667,0,0,0,1,0,0,0,0,1,12.0,11.11111111,12.53333333,296,0,0,0,0,0,0,9,100,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-60002-21-6,172.16.0.1,60002,192.168.10.50,21,6,4/7/2017 10:19,8466872,9,15,105,188.0,24,0,11.66666667,9.354143467,34,0,12.53333333,14.54975045,34.60545996,2.834576925,368124.8696,954338.9786,2871939.0,3.0,5550409.0,693801.125,1283459.099,2897871.0,212.0,8466766.0,604769.0,1177787.335,2871939.0,3.0,0,0,0,0,296,488,1.062966347,1.771610578,0,34,11.72,12.60132268,158.7933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59968-21-6,172.16.0.1,59968,192.168.10.50,21,6,4/7/2017 10:19,47,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,297872.3404,42553.19149,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,42553.19149,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59972-21-6,172.16.0.1,59972,192.168.10.50,21,6,4/7/2017 10:19,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59974-21-6,172.16.0.1,59974,192.168.10.50,21,6,4/7/2017 10:19,220,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,63636.36364,13636.36364,110.0,86.2670273,171.0,49.0,220.0,220.0,0.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9090.909091,4545.454545,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59976-21-6,172.16.0.1,59976,192.168.10.50,21,6,4/7/2017 10:19,4,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59970-21-6,172.16.0.1,59970,192.168.10.50,21,6,4/7/2017 10:19,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59990-21-6,172.16.0.1,59990,192.168.10.50,21,6,4/7/2017 10:19,8100539,9,15,113,188.0,26,0,12.55555556,10.35749863,34,0,12.53333333,14.54975045,37.15802121,2.962765811,352197.3478,923763.77,3130261.0,1.0,4928320.0,616040.0,1147212.927,2761827.0,3.0,8100453.0,578603.7857,1141512.57,3130261.0,1.0,0,0,0,0,296,488,1.111037179,1.851728632,0,34,12.04,12.86623488,165.54,0,0,0,1,0,0,0,0,1,12.54166667,12.55555556,12.53333333,296,0,0,0,0,0,0,9,113,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59994-21-6,172.16.0.1,59994,192.168.10.50,21,6,4/7/2017 10:19,8134903,9,15,96,188.0,19,0,10.66666667,8.231038817,34,0,12.53333333,14.54975045,34.91129519,2.950250298,353691.4348,927433.986,3132694.0,4.0,4960025.0,620003.125,1155007.353,2775251.0,4.0,8134840.0,581060.0,1146013.078,3132694.0,46.0,0,0,0,0,296,488,1.106343862,1.843906436,0,34,11.36,12.34868414,152.49,0,0,0,1,0,0,0,0,1,11.83333333,10.66666667,12.53333333,296,0,0,0,0,0,0,9,96,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59992-21-6,172.16.0.1,59992,192.168.10.50,21,6,4/7/2017 10:19,8151069,9,15,97,188.0,20,0,10.77777778,8.363279527,34,0,12.53333333,14.54975045,34.96473898,2.944399072,354394.3043,929078.5705,3138969.0,3.0,4970895.0,621361.875,1157134.505,2776298.0,3.0,8151007.0,582214.7857,1148019.28,3138969.0,3.0,0,0,0,0,296,488,1.104149652,1.84024942,0,34,11.4,12.37605214,153.1666667,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,296,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59996-21-6,172.16.0.1,59996,192.168.10.50,21,6,4/7/2017 10:19,8149089,9,15,99,188.0,23,0,11.0,8.717797887,34,0,12.53333333,14.54975045,35.21866064,2.945114478,354308.2174,929106.1993,3150916.0,8.0,4957758.0,619719.75,1154774.835,2778951.0,228.0,8149081.0,582077.2143,1148085.632,3150916.0,47.0,0,0,0,0,296,488,1.104417929,1.840696549,0,34,11.48,12.45364739,155.0933333,0,0,0,1,0,0,0,0,1,11.95833333,11.0,12.53333333,296,0,0,0,0,0,0,9,99,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59988-21-6,172.16.0.1,59988,192.168.10.50,21,6,4/7/2017 10:19,8898913,9,15,99,188.0,20,0,11.0,8.5732141,34,0,12.53333333,14.54975045,32.25113,2.696958606,386909.2609,1009700.639,3310278.0,3.0,6257854.0,782231.75,1451756.651,3354904.0,4.0,8898819.0,635629.9286,1247019.782,3310278.0,3.0,0,0,0,0,296,488,1.011359477,1.685599129,0,34,11.48,12.42014493,154.26,0,0,0,1,0,0,0,0,1,11.95833333,11.0,12.53333333,296,0,0,0,0,0,0,9,99,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59966-21-6,172.16.0.1,59966,192.168.10.50,21,6,4/7/2017 10:19,282,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,49645.39007,10638.29787,141.0,52.32590181,178.0,104.0,282.0,282.0,0.0,282.0,282.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7092.198582,3546.099291,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59986-21-6,172.16.0.1,59986,192.168.10.50,21,6,4/7/2017 10:19,8904861,9,15,103,188.0,23,0,11.44444444,9.08448005,34,0,12.53333333,14.54975045,32.67878072,2.695157173,387167.8696,1009007.749,3308727.0,3.0,6264288.0,783036.0,1449672.573,3351483.0,3.0,8904755.0,636053.9286,1245980.808,3308727.0,3.0,0,0,0,0,296,488,1.01068394,1.684473233,0,34,11.64,12.53621421,157.1566667,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59964-21-6,172.16.0.1,59964,192.168.10.50,21,6,4/7/2017 10:19,257,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,54474.70817,11673.15175,128.5,61.51828996,172.0,85.0,257.0,257.0,0.0,257.0,257.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7782.101167,3891.050584,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59984-21-6,172.16.0.1,59984,192.168.10.50,21,6,4/7/2017 10:19,7993257,9,15,103,188.0,22,0,11.44444444,9.043106644,34,0,12.53333333,14.54975045,36.40568544,3.002530758,347532.913,910783.039,3029968.0,3.0,5231957.0,653994.625,1233568.935,3074016.0,3.0,7993166.0,570940.4286,1125372.305,3029968.0,4.0,0,0,0,0,296,488,1.125949034,1.876581724,0,34,11.64,12.52623913,156.9066667,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59958-21-6,172.16.0.1,59958,192.168.10.50,21,6,4/7/2017 10:18,246,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,56910.56911,12195.12195,123.0,7.071067812,128.0,118.0,246.0,246.0,0.0,246.0,246.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8130.081301,4065.04065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59960-21-6,172.16.0.1,59960,192.168.10.50,21,6,4/7/2017 10:18,259,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,54054.05405,11583.01158,129.5,86.97413409,191.0,68.0,259.0,259.0,0.0,259.0,259.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7722.007722,3861.003861,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59962-21-6,172.16.0.1,59962,192.168.10.50,21,6,4/7/2017 10:18,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59978-21-6,172.16.0.1,59978,192.168.10.50,21,6,4/7/2017 10:18,9488667,9,15,108,188.0,23,0,12.0,9.682458366,34,0,12.53333333,14.54975045,31.19510886,2.529333151,412550.7391,1073521.08,3308765.0,3.0,6137965.0,767245.625,1420505.281,3194449.0,263.0,9488503.0,677750.2143,1325423.18,3308765.0,3.0,0,0,0,0,296,488,0.948499932,1.580833219,0,34,11.84,12.68424219,160.89,0,0,0,1,0,0,0,0,1,12.33333333,12.0,12.53333333,296,0,0,0,0,0,0,9,108,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59982-21-6,172.16.0.1,59982,192.168.10.50,21,6,4/7/2017 10:18,9490509,9,15,104,188.0,24,0,11.55555556,9.248122933,34,0,12.53333333,14.54975045,30.76758054,2.528842236,412630.8261,1073907.022,3306025.0,31.0,6142044.0,767755.5,1421405.539,3197656.0,240.0,9490465.0,677890.3571,1325919.239,3306025.0,48.0,0,0,0,0,296,488,0.948315838,1.580526397,0,34,11.68,12.57550529,158.1433333,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59980-21-6,172.16.0.1,59980,192.168.10.50,21,6,4/7/2017 10:18,9498804,9,15,104,188.0,23,0,11.55555556,9.221050796,34,0,12.53333333,14.54975045,30.7407122,2.526633879,412991.4783,1074863.448,3307938.0,3.0,6150725.0,768840.625,1423281.835,3192976.0,3.0,9498665.0,678476.0714,1327106.271,3307938.0,3.0,0,0,0,0,296,488,0.947487705,1.579146175,0,34,11.68,12.56887691,157.9766667,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59950-21-6,172.16.0.1,59950,192.168.10.50,21,6,4/7/2017 10:18,526,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,26615.96958,5703.422053,263.0,258.8010819,446.0,80.0,526.0,526.0,0.0,526.0,526.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,3802.281369,1901.140684,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59952-21-6,172.16.0.1,59952,192.168.10.50,21,6,4/7/2017 10:18,232,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,60344.82759,12931.03448,116.0,103.2375901,189.0,43.0,232.0,232.0,0.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8620.689655,4310.344828,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59946-21-6,172.16.0.1,59946,192.168.10.50,21,6,4/7/2017 10:18,287,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,48780.4878,10452.96167,143.5,38.89087297,171.0,116.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,6968.641115,3484.320557,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59948-21-6,172.16.0.1,59948,192.168.10.50,21,6,4/7/2017 10:18,224,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,62500.0,13392.85714,112.0,82.02438662,170.0,54.0,224.0,224.0,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8928.571429,4464.285714,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59956-21-6,172.16.0.1,59956,192.168.10.50,21,6,4/7/2017 10:18,225,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,62222.22222,13333.33333,112.5,34.64823228,137.0,88.0,225.0,225.0,0.0,225.0,225.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8888.888889,4444.444444,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59954-21-6,172.16.0.1,59954,192.168.10.50,21,6,4/7/2017 10:18,243,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,57613.16872,12345.67901,121.5,86.97413409,183.0,60.0,243.0,243.0,0.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8230.452675,4115.226337,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
172.16.0.1-192.168.10.50-59966-21-6,172.16.0.1,59966,192.168.10.50,21,6,4/7/2017 10:18,9254316,9,15,105,188.0,23,0,11.66666667,9.313968005,34,0,12.53333333,14.54975045,31.66090287,2.593384535,402361.5652,1044077.193,3148715.0,3.0,6319586.0,789948.25,1458177.299,3191186.0,206.0,9254178.0,661012.7143,1288670.811,3148715.0,3.0,0,0,0,0,296,488,0.972519201,1.620865335,0,34,11.72,12.59139918,158.5433333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,CREDENTIAL_ATTACK
